date,material_type,quantity_requested,quantity_sold,average_price,number_of_buyers,number_of_transactions,location
2025-07-13,Cardboard,5650.4,5313.7,14.68,12,15,Mumbai
2025-07-14,Cardboard,9607.0,7501.5,14.1,16,22,Kolkata
2025-07-15,Cardboard,9413.5,8332.2,14.31,16,23,Mumbai
2025-07-16,Cardboard,9838.6,9123.6,14.04,16,17,Ahmedabad
2025-07-17,Cardboard,9215.8,8238.0,13.64,17,21,Pune
2025-07-18,Cardboard,9713.2,7389.2,13.64,15,21,Ahmedabad
2025-07-19,Cardboard,7404.8,6724.1,14.26,11,16,Surat
2025-07-20,Cardboard,5042.7,3988.1,13.4,9,9,Pune
2025-07-21,Cardboard,9222.9,7567.4,13.52,16,20,Bengaluru
2025-07-22,Cardboard,9319.2,7507.4,14.48,15,19,Kolkata
2025-07-23,Cardboard,9444.6,7548.3,13.95,17,25,Ahmedabad
2025-07-24,Cardboard,9551.1,8619.5,13.98,15,20,Kolkata
2025-07-25,Cardboard,7764.1,6707.2,13.68,15,13,Bengaluru
2025-07-26,Cardboard,7248.3,6675.7,14.65,14,13,Ahmedabad
2025-07-27,Cardboard,5184.9,4386.6,14.0,12,13,Surat
2025-07-28,Cardboard,10038.4,7696.4,13.71,17,18,Bengaluru
2025-07-29,Cardboard,8854.5,7697.8,14.51,16,16,Mumbai
2025-07-30,Cardboard,9393.4,7233.5,13.74,15,13,Kolkata
2025-07-31,Cardboard,9972.7,7579.6,13.33,14,14,Coimbatore
2025-08-01,Cardboard,8689.2,7316.6,13.44,13,12,Mumbai
2025-08-02,Cardboard,7673.7,6138.0,14.26,14,12,Bengaluru
2025-08-03,Cardboard,4919.4,4105.1,13.91,8,8,Delhi
2025-08-04,Cardboard,8994.3,7145.1,13.8,13,11,Hyderabad
2025-08-05,Cardboard,8840.9,7285.0,14.56,13,11,Chennai
2025-08-06,Cardboard,8854.1,7914.3,14.02,15,16,Hyderabad
2025-08-07,Cardboard,10389.7,9775.4,13.43,16,18,Coimbatore
2025-08-08,Cardboard,9526.5,8524.1,14.3,17,17,Hyderabad
2025-08-09,Cardboard,7885.4,6059.6,14.63,14,15,Coimbatore
2025-08-10,Cardboard,5427.4,4941.0,14.7,8,7,Chennai
2025-08-11,Cardboard,8370.2,7458.9,14.28,15,14,Hyderabad
2025-08-12,Cardboard,9253.4,7376.9,14.13,13,11,Coimbatore
2025-08-13,Cardboard,9541.5,7342.6,14.53,16,19,Delhi
2025-08-14,Cardboard,8657.9,6764.4,14.46,17,21,Bengaluru
2025-08-15,Cardboard,9459.9,8834.3,13.52,16,13,Coimbatore
2025-08-16,Cardboard,7610.3,6340.8,13.59,14,14,Surat
2025-08-17,Cardboard,5972.6,4988.7,13.86,10,14,Pune
2025-08-18,Cardboard,8790.1,8096.0,14.67,15,15,Kolkata
2025-08-19,Cardboard,8469.0,7574.4,14.47,15,13,Kolkata
2025-08-20,Cardboard,8785.3,7838.6,13.34,13,19,Pune
2025-08-21,Cardboard,9579.5,7285.4,14.55,15,22,Chennai
2025-08-22,Cardboard,8096.5,6998.9,13.76,15,13,Bengaluru
2025-08-23,Cardboard,6278.4,5313.9,14.14,10,14,Mumbai
2025-08-24,Cardboard,5121.3,4657.0,14.67,11,16,Surat
2025-08-25,Cardboard,8679.6,7268.3,13.37,15,15,Kolkata
2025-08-26,Cardboard,8869.4,8146.9,13.77,14,14,Pune
2025-08-27,Cardboard,9278.8,6974.4,13.68,14,14,Mumbai
2025-08-28,Cardboard,8592.7,7745.7,13.84,14,18,Kolkata
2025-08-29,Cardboard,7986.8,6653.1,13.45,15,16,Mumbai
2025-08-30,Cardboard,8058.6,7462.0,14.33,13,15,Ahmedabad
2025-08-31,Cardboard,4584.0,3538.3,13.46,11,13,Chennai
2025-09-01,Cardboard,8320.1,6876.9,13.82,16,13,Chennai
2025-09-02,Cardboard,9283.1,8016.0,14.24,15,16,Ahmedabad
2025-09-03,Cardboard,8603.6,6525.0,13.54,15,20,Delhi
2025-09-04,Cardboard,8738.7,8040.1,13.76,13,13,Mumbai
2025-09-05,Cardboard,8975.4,6895.6,13.72,15,20,Surat
2025-09-06,Cardboard,7570.6,7151.1,13.66,12,16,Ahmedabad
2025-09-07,Cardboard,4845.0,4400.2,13.33,11,9,Pune
2025-09-08,Cardboard,9417.5,8660.4,13.39,14,13,Kolkata
2025-09-09,Cardboard,7765.0,6845.5,14.67,12,13,Mumbai
2025-09-10,Cardboard,9061.0,8386.4,14.63,16,13,Bengaluru
2025-09-11,Cardboard,8334.7,6675.7,13.88,16,20,Chennai
2025-09-12,Cardboard,9323.9,7542.7,14.52,13,14,Delhi
2025-09-13,Cardboard,7107.3,6267.9,13.41,10,8,Kolkata
2025-09-14,Cardboard,4665.9,3572.0,13.67,10,11,Ahmedabad
2025-09-15,Cardboard,8988.7,7018.7,14.6,17,23,Ahmedabad
2025-09-16,Cardboard,9087.9,7527.4,14.33,13,13,Chennai
2025-09-17,Cardboard,8970.8,8281.0,14.4,15,12,Ahmedabad
2025-09-18,Cardboard,8215.0,6871.7,13.41,15,16,Chennai
2025-09-19,Cardboard,8457.4,7544.6,14.05,12,10,Ahmedabad
2025-09-20,Cardboard,7018.8,6545.2,14.08,11,13,Pune
2025-09-21,Cardboard,4935.9,4059.9,13.91,12,15,Ahmedabad
2025-09-22,Cardboard,9005.8,7622.9,13.36,16,18,Chennai
2025-09-23,Cardboard,7760.4,6757.9,13.52,12,14,Hyderabad
2025-09-24,Cardboard,8816.6,7140.4,14.51,15,14,Surat
2025-09-25,Cardboard,8535.2,7759.4,13.46,13,15,Bengaluru
2025-09-26,Cardboard,8288.3,7451.7,14.17,16,15,Delhi
2025-09-27,Cardboard,6681.2,6285.3,13.95,12,16,Coimbatore
2025-09-28,Cardboard,4856.0,4511.5,14.25,7,6,Coimbatore
2025-09-29,Cardboard,7047.8,5772.6,14.12,12,16,Ahmedabad
2025-09-30,Cardboard,8354.4,7315.2,14.38,16,21,Kolkata
2025-10-01,Cardboard,8278.1,7845.9,14.06,12,11,Bengaluru
2025-10-02,Cardboard,8914.7,7296.2,13.87,14,12,Hyderabad
2025-10-03,Cardboard,8315.6,6926.8,14.34,16,19,Bengaluru
2025-10-04,Cardboard,6931.2,5694.2,14.45,10,14,Delhi
2025-10-05,Cardboard,5657.3,5233.0,13.54,9,12,Delhi
2025-10-06,Cardboard,9137.7,8165.9,13.94,14,20,Pune
2025-10-07,Cardboard,9101.2,7952.7,14.54,17,15,Chennai
2025-10-08,Cardboard,8475.6,7020.2,14.56,12,13,Delhi
2025-10-09,Cardboard,8950.8,6984.6,14.1,15,18,Delhi
2025-10-10,Cardboard,8607.5,8045.8,14.34,15,21,Coimbatore
2025-10-11,Cardboard,6970.4,5412.9,13.8,13,15,Hyderabad
2025-10-12,Cardboard,5171.0,4836.1,14.43,12,11,Pune
2025-10-13,Cardboard,8465.7,7827.5,13.8,16,24,Coimbatore
2025-10-14,Cardboard,9414.3,7789.8,13.68,18,20,Ahmedabad
2025-10-15,Cardboard,8679.0,7931.5,14.45,17,20,Chennai
2025-10-16,Cardboard,9038.3,8256.0,14.05,14,17,Mumbai
2025-10-17,Cardboard,9424.5,8749.8,14.36,14,17,Delhi
2025-10-18,Cardboard,7571.3,6268.3,14.06,15,15,Hyderabad
2025-10-19,Cardboard,4388.7,4039.1,14.36,11,11,Coimbatore
2025-10-20,Cardboard,9000.6,8112.2,13.69,13,12,Pune
2025-10-21,Cardboard,9194.5,8434.2,14.3,13,17,Surat
2025-10-22,Cardboard,9224.6,8203.1,14.63,16,23,Delhi
2025-10-23,Cardboard,8334.4,6710.7,14.51,13,15,Surat
2025-10-24,Cardboard,8552.2,7777.0,13.7,15,21,Coimbatore
2025-10-25,Cardboard,7620.5,6683.9,14.63,15,21,Coimbatore
2025-10-26,Cardboard,4728.1,3794.6,13.32,10,13,Surat
2025-10-27,Cardboard,8753.0,6606.1,14.49,16,16,Chennai
2025-10-28,Cardboard,9611.2,9126.4,13.31,14,14,Coimbatore
2025-10-29,Cardboard,8895.1,8267.3,13.47,17,20,Pune
2025-10-30,Cardboard,8604.6,8029.1,13.76,15,14,Kolkata
2025-10-31,Cardboard,8552.1,7282.9,13.3,14,13,Mumbai
2025-11-01,Cardboard,7405.4,5590.1,13.52,12,14,Coimbatore
2025-11-02,Cardboard,4531.0,3801.0,13.78,8,7,Pune
2025-11-03,Cardboard,8884.4,7895.5,14.65,15,13,Pune
2025-11-04,Cardboard,9162.6,8518.2,13.46,15,14,Ahmedabad
2025-11-05,Cardboard,9614.7,7366.1,14.42,18,21,Pune
2025-11-06,Cardboard,9348.2,7036.3,13.81,14,21,Surat
2025-11-07,Cardboard,8744.6,7863.4,13.47,17,21,Chennai
2025-11-08,Cardboard,7884.4,6722.1,13.8,12,17,Chennai
2025-11-09,Cardboard,5067.2,3929.3,14.65,8,9,Coimbatore
2025-11-10,Cardboard,8566.6,8099.8,14.33,14,12,Delhi
2025-11-11,Cardboard,9064.9,7851.1,14.58,14,13,Bengaluru
2025-11-12,Cardboard,9809.5,8284.8,14.28,15,20,Delhi
2025-11-13,Cardboard,9257.0,7982.8,14.55,17,17,Hyderabad
2025-11-14,Cardboard,9208.9,7847.7,14.47,14,12,Bengaluru
2025-11-15,Cardboard,8204.1,7259.6,13.55,13,16,Delhi
2025-11-16,Cardboard,4639.1,4387.4,13.81,8,9,Coimbatore
2025-11-17,Cardboard,8688.9,7279.5,13.51,13,12,Hyderabad
2025-11-18,Cardboard,8562.3,7465.9,13.72,12,11,Pune
2025-11-19,Cardboard,9479.4,8124.2,14.44,18,17,Delhi
2025-11-20,Cardboard,9409.3,7789.7,13.7,15,17,Hyderabad
2025-11-21,Cardboard,10051.6,9484.5,13.79,15,13,Mumbai
2025-11-22,Cardboard,7703.4,7165.9,14.66,15,22,Mumbai
2025-11-23,Cardboard,5192.0,4281.1,13.89,8,8,Kolkata
2025-11-24,Cardboard,9428.9,8172.3,14.69,16,17,Hyderabad
2025-11-25,Cardboard,9505.2,8630.3,14.6,14,16,Surat
2025-11-26,Cardboard,8724.3,7503.9,13.97,16,22,Hyderabad
2025-11-27,Cardboard,10721.0,10132.9,14.36,16,15,Mumbai
2025-11-28,Cardboard,9760.2,7624.0,14.45,15,21,Kolkata
2025-11-29,Cardboard,7826.7,6692.1,14.36,11,14,Delhi
2025-11-30,Cardboard,5749.4,4316.7,13.5,9,11,Bengaluru
2025-12-01,Cardboard,9921.9,8425.0,13.66,14,19,Hyderabad
2025-12-02,Cardboard,9565.4,8656.3,14.06,17,25,Delhi
2025-12-03,Cardboard,9370.8,7993.5,13.95,16,20,Delhi
2025-12-04,Cardboard,9951.0,7548.5,13.52,16,18,Kolkata
2025-12-05,Cardboard,9881.4,8608.6,14.63,15,16,Coimbatore
2025-12-06,Cardboard,7516.0,6173.5,14.66,14,13,Coimbatore
2025-12-07,Cardboard,6216.7,5710.8,14.38,10,9,Coimbatore
2025-12-08,Cardboard,9921.0,8560.3,13.34,18,24,Surat
2025-12-09,Cardboard,10144.9,8708.4,13.71,18,15,Ahmedabad
2025-12-10,Cardboard,10470.5,8610.8,14.03,18,16,Coimbatore
2025-12-11,Cardboard,9881.8,8524.9,14.22,17,24,Delhi
2025-12-12,Cardboard,10042.5,8456.6,14.61,15,17,Chennai
2025-12-13,Cardboard,8401.5,7778.7,14.06,16,17,Coimbatore
2025-12-14,Cardboard,5363.1,4428.2,14.54,11,15,Kolkata
2025-12-15,Cardboard,10009.1,8869.9,14.03,15,17,Coimbatore
2025-12-16,Cardboard,10069.8,8179.9,14.51,16,15,Mumbai
2025-12-17,Cardboard,9611.8,7934.4,14.01,14,15,Chennai
2025-12-18,Cardboard,11113.8,9841.5,14.14,17,21,Chennai
2025-12-19,Cardboard,9466.5,8360.5,14.15,17,25,Ahmedabad
2025-12-20,Cardboard,7615.4,5724.3,13.47,15,13,Hyderabad
2025-12-21,Cardboard,6396.0,5135.2,14.31,14,17,Pune
2025-12-22,Cardboard,10508.3,9741.3,13.66,19,28,Kolkata
2025-12-23,Cardboard,9755.0,8435.2,14.62,16,23,Kolkata
2025-12-24,Cardboard,10519.3,8408.5,13.66,17,20,Ahmedabad
2025-12-25,Cardboard,10936.1,10205.5,14.19,19,16,Chennai
2025-12-26,Cardboard,10291.5,8164.4,14.24,19,24,Delhi
2025-12-27,Cardboard,9535.7,8492.9,14.35,17,17,Pune
2025-12-28,Cardboard,5146.7,4809.0,14.15,12,14,Mumbai
2025-12-29,Cardboard,10706.3,8506.3,13.33,18,24,Coimbatore
2025-12-30,Cardboard,10948.7,10055.0,13.6,20,18,Pune
2025-12-31,Cardboard,10854.6,9673.7,14.48,18,16,Delhi
2025-01-01,Other,1251.0,1157.0,15.04,14,14,Chennai
2025-01-02,Other,1255.8,1025.6,15.68,17,20,Chennai
2025-01-03,Other,1310.0,1044.1,15.35,15,20,Mumbai
2025-01-04,Other,1096.0,1001.4,15.71,12,17,Pune
2025-01-05,Other,781.0,646.3,14.46,12,15,Mumbai
2025-01-06,Other,1376.1,1297.8,14.63,16,22,Ahmedabad
2025-01-07,Other,1262.7,1193.5,14.49,15,20,Coimbatore
2025-01-08,Other,1320.4,1083.2,15.55,17,18,Bengaluru
2025-01-09,Other,1287.9,974.2,14.71,14,20,Ahmedabad
2025-01-10,Other,1331.3,1137.2,15.32,17,17,Coimbatore
2025-01-11,Other,1165.7,1052.4,14.75,16,16,Delhi
2025-01-12,Other,792.2,616.2,15.15,12,14,Pune
2025-01-13,Other,1541.8,1416.1,14.76,17,17,Pune
2025-01-14,Other,1407.3,1242.4,14.7,17,18,Delhi
2025-01-15,Other,1409.7,1170.6,14.51,16,19,Coimbatore
2025-01-16,Other,1422.8,1349.9,14.49,18,20,Mumbai
2025-01-17,Other,1388.6,1053.6,15.25,15,15,Mumbai
2025-01-18,Other,1160.0,894.2,15.03,16,21,Hyderabad
2025-01-19,Other,894.9,770.9,15.26,14,13,Hyderabad
2025-01-20,Other,1465.0,1279.3,15.46,20,25,Surat
2025-01-21,Other,1421.0,1214.9,14.46,17,21,Mumbai
2025-01-22,Other,1423.5,1188.1,15.0,18,17,Delhi
2025-01-23,Other,1462.5,1358.2,15.72,16,15,Delhi
2025-01-24,Other,1504.4,1240.5,14.65,20,17,Mumbai
2025-01-25,Other,1294.4,1022.8,15.23,14,18,Surat
2025-01-26,Other,788.7,616.9,14.47,10,12,Coimbatore
2025-01-27,Other,1512.3,1330.1,14.3,16,14,Delhi
2025-01-28,Other,1550.6,1290.9,14.68,20,25,Coimbatore
2025-01-29,Other,1442.4,1250.7,14.9,17,21,Coimbatore
2025-01-30,Other,1512.9,1306.1,15.54,16,13,Chennai
2025-01-31,Other,1532.7,1281.2,14.78,20,28,Mumbai
2025-02-01,Other,1234.5,1009.8,14.72,14,12,Chennai
2025-02-02,Other,922.6,779.5,15.03,12,17,Bengaluru
2025-02-03,Other,1595.3,1405.3,15.55,19,27,Bengaluru
2025-02-04,Other,1582.1,1441.1,14.26,19,18,Bengaluru
2025-02-05,Other,1651.5,1350.9,15.26,22,25,Ahmedabad
2025-02-06,Other,1739.7,1543.6,15.49,18,21,Hyderabad
2025-02-07,Other,1745.1,1363.9,14.87,21,22,Delhi
2025-02-08,Other,1226.2,1059.3,14.41,16,13,Kolkata
2025-02-09,Other,987.5,874.7,14.86,11,15,Ahmedabad
2025-02-10,Other,1667.3,1281.6,15.25,20,16,Bengaluru
2025-02-11,Other,1697.7,1394.7,15.68,21,21,Bengaluru
2025-02-12,Other,1674.8,1583.9,15.74,20,19,Surat
2025-02-13,Other,1716.1,1508.9,15.39,21,22,Delhi
2025-02-14,Other,1728.5,1529.3,15.62,18,25,Hyderabad
2025-02-15,Other,1365.5,1101.8,15.58,17,15,Delhi
2025-02-16,Other,940.5,708.2,15.01,14,20,Hyderabad
2025-02-17,Other,1723.3,1539.6,15.72,22,26,Ahmedabad
2025-02-18,Other,1774.5,1452.7,15.15,23,26,Pune
2025-02-19,Other,1806.6,1558.7,15.36,19,19,Chennai
2025-02-20,Other,1832.0,1620.6,15.57,20,29,Kolkata
2025-02-21,Other,1761.2,1580.8,15.51,20,27,Coimbatore
2025-02-22,Other,1475.0,1344.0,14.4,18,24,Coimbatore
2025-02-23,Other,1092.6,1018.4,14.62,13,16,Ahmedabad
2025-02-24,Other,1891.0,1591.5,14.67,22,21,Bengaluru
2025-02-25,Other,1827.5,1587.4,14.71,22,26,Ahmedabad
2025-02-26,Other,1827.7,1624.2,15.35,19,19,Ahmedabad
2025-02-27,Other,1862.3,1748.0,14.44,23,30,Surat
2025-02-28,Other,1791.7,1516.1,15.43,23,22,Mumbai
2025-03-01,Other,1502.6,1157.8,15.44,19,21,Chennai
2025-03-02,Other,1119.1,844.2,15.14,15,18,Mumbai
2025-03-03,Other,1928.5,1826.0,15.17,21,25,Hyderabad
2025-03-04,Other,1883.5,1437.5,15.2,21,19,Kolkata
2025-03-05,Other,1922.4,1490.5,14.78,22,32,Ahmedabad
2025-03-06,Other,1869.4,1764.6,14.33,21,21,Surat
2025-03-07,Other,1970.6,1506.1,14.76,23,26,Surat
2025-03-08,Other,1564.1,1350.7,14.79,21,28,Hyderabad
2025-03-09,Other,1096.2,880.1,15.73,15,16,Chennai
2025-03-10,Other,1934.9,1703.0,15.74,21,21,Mumbai
2025-03-11,Other,1962.2,1579.7,15.33,24,31,Kolkata
2025-03-12,Other,1948.3,1762.1,14.87,21,18,Hyderabad
2025-03-13,Other,2023.8,1757.0,15.17,23,22,Ahmedabad
2025-03-14,Other,1969.7,1690.0,15.43,23,32,Surat
2025-03-15,Other,1716.7,1294.6,14.96,18,16,Bengaluru
2025-03-16,Other,1237.3,946.1,14.4,13,12,Mumbai
2025-03-17,Other,1966.9,1725.9,14.39,25,21,Mumbai
2025-03-18,Other,2033.4,1631.8,14.99,25,29,Hyderabad
2025-03-19,Other,1999.0,1806.0,15.2,24,20,Coimbatore
2025-03-20,Other,2027.2,1670.4,14.29,21,26,Coimbatore
2025-03-21,Other,2175.6,1909.5,15.65,26,33,Bengaluru
2025-03-22,Other,1652.4,1386.0,14.52,20,26,Hyderabad
2025-03-23,Other,1205.9,935.8,14.75,14,11,Ahmedabad
2025-03-24,Other,2113.4,1841.3,14.33,25,21,Kolkata
2025-03-25,Other,2029.2,1774.1,15.44,22,24,Kolkata
2025-03-26,Other,2046.2,1738.8,15.25,22,28,Hyderabad
2025-03-27,Other,2033.4,1777.3,15.18,22,24,Chennai
2025-03-28,Other,2060.7,1879.7,14.7,24,24,Surat
2025-03-29,Other,1546.7,1328.7,14.59,20,29,Ahmedabad
2025-03-30,Other,1249.8,1180.6,15.59,14,16,Delhi
2025-03-31,Other,2261.0,2061.4,15.36,24,21,Pune
2025-04-01,Other,2154.4,1660.9,15.15,27,28,Ahmedabad
2025-04-02,Other,2068.3,1935.3,14.92,26,36,Ahmedabad
2025-04-03,Other,2122.4,1998.3,14.79,24,32,Hyderabad
2025-04-04,Other,2140.9,2017.2,14.36,25,30,Hyderabad
2025-04-05,Other,1700.4,1299.5,15.25,20,27,Pune
2025-04-06,Other,1299.2,1207.4,15.57,18,25,Chennai
2025-04-07,Other,2239.2,2064.3,14.82,23,21,Coimbatore
2025-04-08,Other,2128.5,1937.7,15.43,23,26,Delhi
2025-04-09,Other,2248.4,1824.7,15.17,27,28,Kolkata
2025-04-10,Other,2303.6,2036.5,15.38,27,23,Coimbatore
2025-04-11,Other,2333.1,1913.6,15.2,26,25,Coimbatore
2025-04-12,Other,1973.7,1825.5,15.43,22,19,Coimbatore
2025-04-13,Other,1221.6,997.0,14.57,16,22,Delhi
2025-04-14,Other,2408.6,2281.6,14.56,29,33,Surat
2025-04-15,Other,2224.5,2071.8,15.28,26,26,Delhi
2025-04-16,Other,2216.7,2006.0,14.52,27,34,Ahmedabad
2025-04-17,Other,2278.2,1853.2,14.38,26,24,Mumbai
2025-04-18,Other,2230.0,2011.3,14.56,26,23,Coimbatore
2025-04-19,Other,1862.4,1562.4,14.92,21,28,Mumbai
2025-04-20,Other,1222.0,1127.0,14.7,17,17,Chennai
2025-04-21,Other,2268.9,1971.1,15.1,26,27,Surat
2025-04-22,Other,2366.2,2234.3,15.39,28,26,Mumbai
2025-04-23,Other,2291.5,2025.3,15.08,24,35,Bengaluru
2025-04-24,Other,2309.1,2086.0,14.92,24,33,Ahmedabad
2025-04-25,Other,2334.8,2149.8,14.59,27,32,Coimbatore
2025-04-26,Other,1941.7,1707.6,14.34,20,29,Bengaluru
2025-04-27,Other,1224.8,1004.2,15.22,13,18,Hyderabad
2025-04-28,Other,2357.6,1810.5,15.05,28,25,Coimbatore
2025-04-29,Other,2311.7,1954.2,15.12,26,26,Pune
2025-04-30,Other,2342.9,1951.3,15.68,24,30,Delhi
2025-05-01,Other,2401.6,2151.0,15.28,25,37,Pune
2025-05-02,Other,2271.3,1728.3,14.66,26,39,Chennai
2025-05-03,Other,1839.8,1380.2,14.53,21,22,Delhi
2025-05-04,Other,1228.2,1091.7,14.94,16,22,Delhi
2025-05-05,Other,2324.2,1911.8,14.94,25,33,Surat
2025-05-06,Other,2441.6,2145.1,14.97,27,23,Coimbatore
2025-05-07,Other,2359.0,1928.5,14.9,27,33,Bengaluru
2025-05-08,Other,2290.2,1828.2,14.33,26,37,Delhi
2025-05-09,Other,2345.7,2116.2,14.53,26,34,Coimbatore
2025-05-10,Other,1836.6,1694.7,15.51,22,32,Pune
2025-05-11,Other,1294.2,1027.7,15.51,17,16,Coimbatore
2025-05-12,Other,2410.4,1963.0,15.41,27,25,Surat
2025-05-13,Other,2320.5,1740.4,14.99,28,24,Delhi
2025-05-14,Other,2461.5,1919.4,14.55,30,41,Delhi
2025-05-15,Other,2394.2,1849.0,15.55,28,25,Coimbatore
2025-05-16,Other,2407.2,2013.3,14.43,29,24,Delhi
2025-05-17,Other,1930.6,1775.1,14.94,22,26,Mumbai
2025-05-18,Other,1422.9,1100.9,14.94,19,24,Ahmedabad
2025-05-19,Other,2459.3,2062.4,14.9,27,24,Surat
2025-05-20,Other,2435.6,2303.5,14.87,25,30,Surat
2025-05-21,Other,2452.5,2029.3,14.32,29,29,Delhi
2025-05-22,Other,2409.0,2205.4,15.54,26,32,Kolkata
2025-05-23,Other,2457.2,1950.5,15.02,29,34,Mumbai
2025-05-24,Other,1944.9,1735.7,14.93,24,28,Kolkata
2025-05-25,Other,1388.9,1084.2,15.42,18,19,Delhi
2025-05-26,Other,2416.5,2289.0,15.36,29,37,Bengaluru
2025-05-27,Other,2408.2,2021.4,14.63,29,27,Hyderabad
2025-05-28,Other,2396.8,1803.5,15.42,25,30,Ahmedabad
2025-05-29,Other,2468.6,1883.4,14.74,29,40,Surat
2025-05-30,Other,2521.6,2389.5,14.27,27,38,Hyderabad
2025-05-31,Other,2049.7,1695.0,15.54,21,18,Pune
2025-06-01,Other,1323.1,1093.4,15.4,18,27,Mumbai
2025-06-02,Other,2526.9,1904.2,14.49,30,28,Mumbai
2025-06-03,Other,2432.5,2190.4,14.86,29,36,Chennai
2025-06-04,Other,2489.5,2186.1,14.92,29,39,Coimbatore
2025-06-05,Other,2401.0,2073.5,15.26,26,33,Hyderabad
2025-06-06,Other,2465.7,2175.1,14.81,30,33,Hyderabad
2025-06-07,Other,2009.4,1695.6,15.06,22,19,Surat
2025-06-08,Other,1316.9,1004.2,14.41,14,18,Delhi
2025-06-09,Other,2498.6,2277.3,15.45,26,26,Ahmedabad
2025-06-10,Other,2544.4,2210.6,14.71,28,28,Mumbai
2025-06-11,Other,2454.6,1870.4,14.77,30,25,Chennai
2025-06-12,Other,2548.0,2219.2,14.58,28,40,Ahmedabad
2025-06-13,Other,2456.3,2117.2,15.58,26,32,Bengaluru
2025-06-14,Other,2049.7,1715.2,15.51,25,21,Surat
2025-06-15,Other,1278.4,1086.8,15.74,14,17,Kolkata
2025-06-16,Other,2616.4,2000.3,15.69,29,29,Chennai
2025-06-17,Other,2562.0,2141.3,15.21,30,26,Ahmedabad
2025-06-18,Other,2456.2,2215.1,15.28,30,30,Coimbatore
2025-06-19,Other,2355.9,1959.7,15.55,25,30,Coimbatore
2025-06-20,Other,2492.3,2039.8,15.03,28,33,Mumbai
2025-06-21,Other,1917.6,1821.3,14.27,24,30,Ahmedabad
2025-06-22,Other,1441.9,1286.7,15.13,17,22,Bengaluru
2025-06-23,Other,2502.0,2019.0,14.26,27,23,Chennai
2025-06-24,Other,2421.5,1993.1,15.37,29,41,Chennai
2025-06-25,Other,2545.9,2137.2,15.13,30,33,Bengaluru
2025-06-26,Other,2527.5,2242.5,15.17,29,32,Chennai
2025-06-27,Other,2538.2,2213.3,15.13,28,39,Hyderabad
2025-06-28,Other,2008.3,1579.0,14.79,25,30,Chennai
2025-06-29,Other,1332.6,1002.1,15.54,17,16,Mumbai
2025-06-30,Other,2539.7,2378.3,15.5,27,30,Ahmedabad
2025-07-01,Other,2465.1,2192.6,14.96,30,31,Mumbai
2025-07-02,Other,2398.3,2206.6,14.5,29,27,Surat
2025-07-03,Other,2563.1,2260.0,14.79,29,29,Mumbai
2025-07-04,Other,2608.2,2089.7,15.43,27,26,Coimbatore
2025-07-05,Other,2007.1,1552.4,14.72,23,26,Surat
2025-07-06,Other,1548.2,1246.8,14.4,18,25,Chennai
2025-07-07,Other,2488.3,1971.1,15.07,28,42,Hyderabad
2025-07-08,Other,2460.2,1922.4,15.65,29,31,Kolkata
2025-07-09,Other,2445.3,2204.7,15.16,26,23,Pune
2025-07-10,Other,2581.4,2399.3,15.47,28,36,Hyderabad
2025-07-11,Other,2436.5,1899.1,14.6,26,23,Hyderabad
2025-07-12,Other,2054.5,1774.7,15.45,25,34,Delhi
2025-07-13,Other,1385.6,1129.5,14.91,19,15,Hyderabad
2025-07-14,Other,2455.9,2277.3,14.81,26,28,Mumbai
2025-07-15,Other,2545.3,2345.1,14.74,28,37,Coimbatore
2025-07-16,Other,2460.8,2337.3,14.71,30,28,Mumbai
2025-07-17,Other,2459.3,1865.0,15.54,30,27,Delhi
2025-07-18,Other,2551.6,2009.2,15.35,31,34,Bengaluru
2025-07-19,Other,2106.4,1822.7,15.55,25,20,Delhi
2025-07-20,Other,1457.9,1349.0,14.49,18,25,Ahmedabad
2025-07-21,Other,2444.4,2187.2,14.82,29,24,Pune
2025-07-22,Other,2453.1,2104.0,15.49,27,30,Hyderabad
2025-07-23,Other,2488.5,2332.8,15.25,29,43,Pune
2025-07-24,Other,2503.0,2302.4,14.35,28,26,Bengaluru
2025-07-25,Other,2424.6,2126.8,14.92,25,37,Hyderabad
2025-07-26,Other,2054.2,1883.9,15.4,24,35,Ahmedabad
2025-07-27,Other,1424.6,1204.3,14.76,18,25,Kolkata
2025-07-28,Other,2381.2,2028.5,15.26,26,34,Chennai
2025-07-29,Other,2428.5,1936.2,14.91,29,35,Ahmedabad
2025-07-30,Other,2454.2,1844.5,14.3,28,27,Bengaluru
2025-07-31,Other,2480.2,2127.8,15.12,26,35,Bengaluru
2025-08-01,Other,2598.1,2288.8,15.41,31,33,Pune
2025-08-02,Other,2026.0,1703.0,15.37,22,29,Ahmedabad
2025-08-03,Other,1369.7,1244.3,14.83,17,18,Bengaluru
2025-08-04,Other,2498.8,2187.1,15.64,27,39,Bengaluru
2025-08-05,Other,2464.8,1854.5,15.7,27,36,Delhi
2025-08-06,Other,2505.8,2295.9,15.26,27,33,Delhi
2025-08-07,Other,2521.6,1952.7,15.03,29,25,Delhi
2025-08-08,Other,2559.7,1942.5,15.34,31,38,Hyderabad
2025-08-09,Other,2012.4,1752.9,14.64,21,17,Delhi
2025-08-10,Other,1520.2,1340.2,15.04,20,26,Surat
2025-08-11,Other,2543.3,1979.1,14.82,30,35,Delhi
